_time,AP_channel,RSSI,bssid,channel_width,client_mode,client_name,client_opportunity_medium_use,distance_m,download_packet_loss,download_retrans,download_tcp_rtt_ms,jitter_ms,latency_ms,link_speed_mbps,local,mac,obstacles,radio,router_connected_time_sec,router_expected_throughput_mbps,router_noise,router_opportunity_medium_use,router_rx_bytes,router_rx_drop_misc,router_rx_duration_us,router_rx_packets,router_rx_rate_mbps,router_signal_avg_dbm,router_signal_dbm,router_snr,router_tx_bytes,router_tx_duration_us,router_tx_failed,router_tx_packets,router_tx_rate_mbps,router_tx_retries,signal_level,site_survey_same_channel_aps,site_survey_strongest_channel,site_survey_strongest_rssi,site_survey_strongest_ssid,site_survey_total_aps,speedtest_down_mbps,speedtest_up_mbps,ssid,stored_at,upload_packet_loss,upload_retrans,upload_tcp_rtt_ms
2026-06-03 16:55:47.255000+00:00,149,-59,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0021304900934682493,7240,1.51,2.316666666666667,4.751,176,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,255472,297.515,-92,3,113996813,0,6094369,108335,175.6,-76,-71,16,359978912,9221239,3949,257289,351.0,3949,4,0,7,-33,Dias_5G,38,271.41092229457,83.46480933402049,069-5G,2026-06-03T16:56:19.336Z,0.0,0,2.163
2026-06-03 16:55:48.582000+00:00,149,-78,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.002351812734377304,2896,28.622,6.3277777777777775,23.841,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,90658,153.406,-92,3,59515952,0,9137473,58320,58.5,-88,-89,5,145896652,8576411,19334,110513,175.5,19333,,0,9,-39,Bosque,28,106.49272451019593,44.16811285515597,069-5G,2026-06-03T16:55:52.611Z,0.10636681355417109,63,74.755
2026-06-03 16:59:37.364000+00:00,149,-69,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0012257697156593504,2896,46.846,3.4433333333333334,18.238999999999997,130,quarto,08:aa:55:1d:45:66,1,5ghz,344730,51.585,-92,3,63978956,1,9820950,69467,58.5,-88,-88,4,262189204,8545885,11934,189423,58.5,11933,,0,7,-46,Dias_5G,21,195.41548330333933,47.16561691986893,069-5G,2026-06-03T16:59:40.601Z,0.03695166370466822,21,176.981
2026-06-03 17:01:09.312000+00:00,149,-75,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.001845498815643488,2896,33.034,8.278888888888888,23.267999999999994,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,90978,153.406,-92,3,60838192,1,9226168,62400,58.5,-87,-89,5,176793921,8919856,13480,132845,175.5,13478,,0,9,-38,Bosque,26,129.97143542582967,44.8411039398139,069-5G,2026-06-03T17:01:13.322Z,0.04627895189192763,21,101.575
2026-06-03 17:01:16.108000+00:00,149,-59,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0007948690107470902,2896,1.557,1.6055555555555556,4.266,176,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,255800,297.515,-92,3,118357012,0,6292655,111637,175.6,-76,-71,16,384237759,9406802,2504,273907,351.0,2504,4,0,7,-35,Dias_5G,37,290.16293839265455,86.99027347733234,069-5G,2026-06-03T17:01:48.142Z,0.0,0,2.619
2026-06-03 17:04:57.968000+00:00,149,-67,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0011675983208904014,2896,23.385,10.035555555555556,19.139000000000003,195,quarto,08:aa:55:1d:45:66,1,5ghz,345050,227.171,-92,3,63761299,0,9629898,65888,58.5,-88,-89,4,277512692,8646497,13166,199551,263.3,13166,,0,7,-46,Dias_5G,21,207.1364766570029,47.22188368625112,069-5G,2026-06-03T17:05:01.263Z,0.1032169275761225,42,172.431
2026-06-03 17:06:30.041000+00:00,149,-75,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.0028130507110154038,4344,17.131,4.737777777777778,19.439,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,91299,153.406,-92,3,61021370,0,9272209,62020,58.5,-87,-88,5,172335252,8826109,14843,130025,175.5,14842,,0,9,-38,Bosque,28,127.3921886302328,45.24127487821851,069-5G,2026-06-03T17:06:34.040Z,0.0,0,58.012
2026-06-03 17:06:46.020000+00:00,149,-60,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0007693734450075346,2896,1.591,1.2922222222222222,3.355,176,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,256130,297.515,-92,3,145639046,0,7203943,132815,351.0,-77,-71,15,398870187,9709970,4469,290434,351.0,4468,4,0,36,-37,Dias_5G,39,300.79054039136463,107.20110912510196,069-5G,2026-06-03T17:07:17.962Z,0.0,0,2.355
2026-06-03 17:10:18.567000+00:00,149,-66,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0013312230383665468,2896,41.899,5.1899999999999995,15.45,195,quarto,08:aa:55:1d:45:66,1,5ghz,345371,153.406,-92,4,38542932,2,9428467,52337,29.3,-91,-89,1,242007177,8821967,17532,169437,175.5,17532,,0,7,-44,Dias_5G,23,181.0852816310214,27.437259114072912,069-5G,2026-06-03T17:10:21.889Z,0.18499350320435176,84,185.392
2026-06-03 17:11:51.197000+00:00,149,-78,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.003554621272778298,2896,26.261,22.211111111111112,41.480000000000004,32,quarto,cc:0d:f2:26:b1:f7,1,5ghz,91620,202.796,-92,3,58534043,2,9023324,63478,87.8,-87,-87,4,104297441,7770475,24074,82894,234.0,24070,,0,9,-46,Bosque,27,70.40094634828654,42.91622545309699,069-5G,2026-06-03T17:11:55.267Z,0.03929493656674526,21,34.795
2026-06-03 17:12:15.906000+00:00,149,-58,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0007544329028946277,2896,2.503,1.4388888888888889,3.418,176,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,256460,389.406,-92,3,154416961,0,7569813,140199,351.0,-76,-70,16,406588206,9791886,4714,296135,468.0,4713,4,0,9,-36,Bosque,33,307.0666453874463,113.70772403548932,069-5G,2026-06-03T17:12:47.890Z,0.0,0,2.699
2026-06-03 17:15:39.243000+00:00,149,-67,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0011389276178463666,2896,48.305,7.108888888888888,20.232,195,quarto,08:aa:55:1d:45:66,1,5ghz,345692,227.171,-92,3,64832246,1,9927160,72921,58.5,-89,-89,3,283858052,8530146,10179,204105,263.3,10178,,0,7,-44,Dias_5G,23,212.12571954022988,47.5726429067805,069-5G,2026-06-03T17:15:42.469Z,0.046255506607929514,21,191.21
2026-06-03 17:17:11.934000+00:00,149,-77,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.002411649680303191,2896,44.363,7.4011111111111125,25.189,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,91941,101.39,-92,3,54924573,2,8612426,54254,58.5,-87,-87,5,142943129,8099807,26162,108913,117.0,26159,,0,7,-39,Dias_5G,25,103.92520651413727,40.64652022661763,069-5G,2026-06-03T17:17:15.870Z,2.4380026809651474,1164,109.455
2026-06-03 17:17:44.755000+00:00,149,-60,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0007515949280381076,2896,2.349,1.5588888888888888,3.6310000000000002,59,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,256789,297.515,-92,3,149027725,0,7328800,137310,351.0,-77,-70,15,406487726,9792088,5107,294826,351.0,5107,4,0,7,-33,Dias_5G,43,307.33823526044716,110.14363455387458,069-5G,2026-06-03T17:18:16.684Z,0.0,0,3.634
2026-06-03 17:20:59.841000+00:00,149,-66,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0010923304042382903,2896,47.254,8.17,16.011000000000003,195,quarto,08:aa:55:1d:45:66,1,5ghz,346012,25.343,-92,3,64446954,2,9838132,73698,58.5,-87,-88,5,289848456,8528811,9669,208411,29.3,9668,,0,36,-51,Dias_5G,16,217.15636901549226,47.28851733386312,069-5G,2026-06-03T17:21:02.991Z,2.4434635258676596,1168,185.2
2026-06-03 17:22:32.691000+00:00,149,-78,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.0028650920743242877,2896,49.638,13.998888888888887,32.190999999999995,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,92262,202.796,-92,3,52968348,0,8332079,51165,58.5,-87,-87,5,120637228,7131935,20518,92955,234.0,20517,,0,9,-45,Bosque,23,87.19792423788105,39.20590617871665,069-5G,2026-06-03T17:22:36.690Z,2.317234922368729,1188,42.582
2026-06-03 17:23:13.588000+00:00,149,-58,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0011959968334056585,4344,1.587,1.0566666666666666,3.042,13,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,257118,297.515,-92,3,118614835,0,6341878,113545,175.6,-76,-70,16,385295612,9475968,2255,274006,351.0,2255,4,0,7,-32,Dias_5G,41,289.86039854495607,86.99573631682493,069-5G,2026-06-03T17:23:45.716Z,0.0,0,2.81
2026-06-03 17:26:20.438000+00:00,149,-67,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0011606665124241336,2896,36.946,5.670000000000001,22.047,195,quarto,08:aa:55:1d:45:66,1,5ghz,346333,227.171,-92,3,64663955,0,9891995,73169,58.5,-88,-89,4,289600349,8415456,6244,207374,263.3,6243,,0,36,-51,Dias_5G,16,217.11296812231438,47.49211918951132,069-5G,2026-06-03T17:26:23.717Z,0.09717723276260991,42,172.623
2026-06-03 17:27:53.440000+00:00,149,-80,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.002876878882048045,2896,38.092,7.344444444444444,23.729999999999997,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,92583,76.703,-92,3,57633905,0,8938144,55495,58.5,-87,-88,4,119091886,7506205,21385,93727,87.8,21383,,0,7,-37,Dias_5G,25,86.33359552358114,42.6970066540868,069-5G,2026-06-03T17:27:57.407Z,0.08190487333996373,42,140.584
2026-06-03 17:28:43.449000+00:00,149,-58,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0007834387794318147,2896,2.494,1.5344444444444445,4.1979999999999995,29,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,257448,297.515,-92,3,132494757,0,6939274,122281,175.6,-76,-70,16,389743378,9469408,2730,279486,351.0,2729,4,0,36,-38,Dias_5G,38,294.47894785151385,97.67257281475722,069-5G,2026-06-03T17:29:15.483Z,0.0,0,2.306
2026-06-03 17:31:41.246000+00:00,149,-69,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.004612823547521258,5792,36.898,11.196666666666665,29.802999999999997,130,quarto,08:aa:55:1d:45:66,1,5ghz,346654,51.585,-92,3,44788278,0,9810970,46224,40.5,-91,-90,1,144849264,8608162,37647,109966,58.5,37647,,0,7,-47,Dias_5G,23,106.49272451019593,32.790627601854595,069-5G,2026-06-03T17:31:44.771Z,0.09014229605305518,42,263.598
2026-06-03 17:33:14.177000+00:00,149,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.001266145054544095,2896,32.851,6.697777777777778,18.473,97,quarto,cc:0d:f2:26:b1:f7,1,5ghz,92903,202.796,-92,3,88858932,3,9171285,89623,87.8,-87,-88,5,254338846,8868088,5168,192781,234.0,5168,,0,7,-37,Dias_5G,25,189.54463187362526,65.69191435368755,069-5G,2026-06-03T17:33:18.126Z,0.0,0,24.487
2026-06-03 17:34:12.309000+00:00,149,-59,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.00029199117294552077,1448,2.824,1.8644444444444446,3.783,88,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,257777,389.406,-92,3,132454265,0,6588716,133743,351.0,-77,-71,15,523586229,9666505,3920,368980,468.0,3920,4,0,9,-35,Bosque,42,396.58159354609325,97.59902879611519,069-5G,2026-06-03T17:34:44.454Z,0.0,0,2.578
2026-06-03 17:37:01.944000+00:00,149,-69,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.006394615465275047,7240,29.306,11.142222222222223,23.201999999999998,130,quarto,08:aa:55:1d:45:66,1,5ghz,346974,25.343,-92,3,31963840,1,9449731,35264,29.3,-89,-90,3,131182403,8621839,29278,95092,29.3,29276,,0,7,-47,Dias_5G,23,96.43041983206717,23.491944638056356,069-5G,2026-06-03T17:37:05.166Z,2.9938007156897335,1188,206.504
2026-06-03 17:38:35.006000+00:00,149,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.0012836658660303182,2896,42.087,5.107777777777777,23.713,97,quarto,cc:0d:f2:26:b1:f7,1,5ghz,93224,202.796,-92,3,85328277,0,8963649,88488,87.8,-87,-87,4,260382717,8971649,3349,196294,234.0,3348,,0,7,-38,Dias_5G,25,192.86083966413435,62.97691337958375,069-5G,2026-06-03T17:38:38.846Z,0.0,0,25.871
2026-06-03 17:39:41.184000+00:00,149,-59,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0006041598239725277,2896,2.567,2.762222222222222,4.721,176,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,258106,389.406,-92,3,150327775,0,7828402,140647,175.6,-77,-71,15,505304963,9256088,4876,361029,468.0,4875,4,0,36,-37,Dias_5G,39,382.54544028139304,110.35706769456333,069-5G,2026-06-03T17:40:13.467Z,0.03236395580008322,21,2.634
2026-06-03 17:42:22.558000+00:00,149,-69,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0015946193139322199,2896,20.972,11.782222222222224,23.436,130,quarto,08:aa:55:1d:45:66,1,5ghz,347295,153.406,-92,3,34654197,0,9579547,44209,29.3,-90,-90,2,203525407,8551902,23315,142617,175.5,23315,,0,7,-44,Dias_5G,28,150.93457017193123,24.921406523468576,069-5G,2026-06-03T17:42:25.771Z,2.3350415761032126,1171,25.635
2026-06-03 17:43:55.606000+00:00,149,-73,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.0012488387007523736,2896,22.35,5.962222222222222,27.694,97,quarto,cc:0d:f2:26:b1:f7,1,5ghz,93545,202.796,-92,3,87570973,3,9050815,90383,87.8,-87,-88,4,257234105,8883474,3663,193809,234.0,3662,,0,7,-39,Dias_5G,25,192.06071105778844,64.8517720990355,069-5G,2026-06-03T17:43:59.636Z,0.0,0,25.579
2026-06-03 17:45:10.022000+00:00,149,-60,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0,0,1.813,1.3288888888888888,6.5760000000000005,117,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,258434,251.312,-92,3,159072240,0,8250973,147411,175.6,-78,-72,14,494409586,9079995,6279,355928,292.5,6278,4,0,7,-34,Dias_5G,37,375.1139619998101,117.2042511831457,069-5G,2026-06-03T17:45:42.058Z,0.0,0,2.727
2026-06-03 17:47:43.472000+00:00,149,-68,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0012266794096744275,2896,38.894,9.57777777777778,21.110000000000003,130,quarto,08:aa:55:1d:45:66,1,5ghz,347616,227.171,-92,3,61938589,1,9892074,73230,58.5,-88,-89,4,260793951,8505059,6211,185630,263.3,6207,,0,7,-44,Dias_5G,28,193.62194724220623,45.084404993065185,069-5G,2026-06-03T17:47:46.852Z,0.03756641204987388,21,78.319
2026-06-03 17:49:16.606000+00:00,149,-73,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.001226762176089036,2896,37.958,11.6,23.18,97,quarto,cc:0d:f2:26:b1:f7,1,5ghz,93866,227.171,-92,3,87088641,2,8992151,90229,87.8,-87,-88,5,264949944,8898035,11150,198425,263.3,11150,,0,7,-41,Dias_5G,20,197.0928694261148,64.25582231036192,069-5G,2026-06-03T17:49:20.694Z,0.0,0,13.258
2026-06-03 17:50:38.815000+00:00,149,-60,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0003227440167042853,1448,1.953,4.857777777777778,6.197,176,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,258763,101.39,-92,3,140362209,0,7375235,132013,175.6,-78,-72,14,471157725,8814359,5270,336391,117.0,5270,4,0,36,-37,Dias_5G,31,358.80702631509996,102.95247989607913,069-5G,2026-06-03T17:51:10.918Z,0.0,0,2.782
2026-06-03 17:53:04.073000+00:00,149,-67,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0013398558899861354,2896,34.874,9.757777777777777,21.458000000000002,195,quarto,08:aa:55:1d:45:66,1,5ghz,347937,227.171,-92,3,56523479,1,9982725,61150,29.3,-89,-89,3,239188594,8712678,15658,170255,263.3,15657,,0,7,-44,Dias_5G,28,178.6237632710187,41.47321808088818,069-5G,2026-06-03T17:53:07.320Z,0.07665352606219887,42,36.201
2026-06-03 17:54:37.470000+00:00,149,-74,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.0018384079062509474,2896,52.864,10.135555555555555,27.144,97,quarto,cc:0d:f2:26:b1:f7,1,5ghz,94187,153.406,-92,3,60790708,3,8921812,62481,58.5,-87,-88,5,176094365,9003111,19349,130149,175.5,19348,,0,7,-38,Dias_5G,18,129.9194884092726,44.09364514529406,069-5G,2026-06-03T17:54:41.470Z,0.03682530775435766,21,11.969
2026-06-03 17:56:07.570000+00:00,149,-61,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0007525451513578263,2896,1.556,1.2244444444444444,3.604,59,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,259092,434.117,-92,3,92307161,0,4619872,97208,234.0,-78,-71,14,406520614,8846136,9101,279227,526.6,9101,3,0,9,-36,Bosque,38,307.14780660084676,66.02865465560903,069-5G,2026-06-03T17:56:39.892Z,0.04126871831151987,21,2.101
2026-06-03 17:58:24.764000+00:00,149,-66,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0011940527727785522,2896,38.272,7.2011111111111115,20.919,195,quarto,08:aa:55:1d:45:66,1,5ghz,348257,227.171,-92,3,65111416,3,10104141,75159,58.5,-88,-88,4,282016824,8627250,3745,203040,263.3,3740,,0,9,-49,Bosque,28,210.4278041175295,47.50661564389809,069-5G,2026-06-03T17:58:28.372Z,0.1498252039287498,63,160.557
2026-06-03 17:59:58.262000+00:00,149,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.00483548562535018,5792,23.84,8.086666666666666,22.002999999999997,97,quarto,cc:0d:f2:26:b1:f7,1,5ghz,94507,153.406,-92,3,65585496,2,8437881,67905,87.8,-89,-88,3,140460477,8069667,18077,108221,175.5,18076,,0,7,-38,Dias_5G,22,103.09740047961631,48.267784126984125,069-5G,2026-06-03T18:00:02.124Z,0.0,0,15.317
2026-06-03 18:01:36.603000+00:00,149,-61,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0,0,2.032,3.4166666666666665,5.148,117,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,259421,389.406,-92,3,161851296,0,8312905,143302,234.0,-80,-74,12,487933990,9241229,8682,352287,468.0,8682,3,0,7,-38,Dias_5G,37,367.81444469579736,119.60631324639485,069-5G,2026-06-03T18:02:08.810Z,0.0,0,2.761
2026-06-03 18:03:45.369000+00:00,149,-69,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.001624830206365555,2896,19.418,11.762222222222222,23.874000000000002,130,quarto,08:aa:55:1d:45:66,1,5ghz,348578,101.39,-92,3,53009266,0,9535130,56271,29.3,-91,-91,1,214640573,8704615,9056,150782,117.0,9056,,0,9,-49,Bosque,28,159.28797921247252,39.13375796178344,069-5G,2026-06-03T18:03:48.674Z,0.03543526314901372,21,27.64
2026-06-03 18:05:19.022000+00:00,149,-77,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.013197011605987907,11584,13.679,33.346666666666664,31.509000000000004,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,94828,153.406,-92,3,58303717,0,8727183,60648,58.5,-90,-90,2,103155171,8497617,29461,82184,175.5,29459,,0,7,-40,Dias_5G,19,74.62130054972513,43.043622701520725,069-5G,2026-06-03T18:05:23.081Z,0.08401680336067213,42,28.096
2026-06-03 18:07:05.451000+00:00,149,-63,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.00031492006788223857,1448,4.533,1.52,3.368,234,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,259750,434.117,-92,3,156567229,0,8015726,138607,234.0,-79,-73,13,485531625,9300879,9561,348656,526.6,9561,3,0,7,-39,Dias_5G,36,366.3369368209033,115.46960461750362,069-5G,2026-06-03T18:07:37.731Z,0.0,0,2.469
2026-06-03 18:09:05.955000+00:00,149,-68,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0011681234219846509,2896,39.534,6.33,18.648,130,quarto,08:aa:55:1d:45:66,1,5ghz,348898,227.171,-92,3,63015175,2,9701498,70696,58.5,-88,-89,4,279663071,8464786,3669,200240,263.3,3668,,0,9,-47,Bosque,22,209.6103948025987,46.31887234464959,069-5G,2026-06-03T18:09:09.260Z,0.04400117336462305,21,169.987
2026-06-03 18:10:39.885000+00:00,149,-77,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.0018432536788059177,2896,26.508,9.123333333333331,24.749000000000002,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,95149,153.406,-92,3,56947104,4,8955251,59441,87.8,-89,-89,3,176126442,8666191,10985,130518,175.5,10983,,0,9,-45,Bosque,15,129.9584447776112,41.9263528943704,069-5G,2026-06-03T18:10:43.905Z,0.03613960212018999,21,23.048
2026-06-03 18:12:34.299000+00:00,149,-62,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.00030939626918397625,1448,4.048,1.3611111111111112,4.698,176,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,260079,434.117,-92,3,71857190,0,3898759,84895,234.0,-79,-73,13,490652116,8905900,6134,330525,526.6,6134,3,0,7,-40,Dias_5G,37,374.1922961992231,52.641735829971246,069-5G,2026-06-03T18:13:06.512Z,0.0,0,2.492
2026-06-03 18:14:26.553000+00:00,149,-68,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0012192758895636486,2896,24.427,11.207777777777778,25.482999999999997,130,quarto,08:aa:55:1d:45:66,1,5ghz,349219,227.171,-92,3,65227456,1,9974375,73305,58.5,-88,-88,4,269976510,8620389,10793,195160,263.3,10793,,0,9,-47,Bosque,22,201.2662121363591,47.927758346581875,069-5G,2026-06-03T18:14:29.715Z,0.048735205384079834,21,173.652
2026-06-03 18:16:00.703000+00:00,149,-79,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.0049125694943683565,5792,20.447,9.527777777777779,24.044999999999998,97,quarto,cc:0d:f2:26:b1:f7,1,5ghz,95470,153.406,-92,3,57209656,0,8852692,55483,58.5,-88,-88,3,131605639,8530271,31628,100698,175.5,31627,,0,9,-45,Bosque,22,97.23006874500399,42.350940954649204,069-5G,2026-06-03T18:16:04.850Z,0.04411672023696981,21,32.95
2026-06-03 18:18:03.016000+00:00,149,-60,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0003148014605126799,1448,2.321,5.53,5.981,234,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,260407,297.515,-92,3,142478426,0,7445218,132614,234.0,-79,-73,13,484346269,9174096,6661,346376,351.0,6660,4,0,9,-36,Bosque,28,366.8693427549047,105.30905410743483,069-5G,2026-06-03T18:18:35.264Z,0.0,0,2.61
2026-06-03 18:19:47.382000+00:00,149,-67,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.001160740610225708,2896,39.949,6.198888888888891,19.185,195,quarto,08:aa:55:1d:45:66,1,5ghz,349540,202.796,-92,3,65088464,4,10095264,74150,58.5,-88,-89,4,276256122,8677198,5672,199759,234.0,5671,,0,9,-48,Bosque,18,205.865679169992,47.7242537595857,069-5G,2026-06-03T18:19:50.599Z,2.1682034087734,1164,183.215
2026-06-03 18:21:21.452000+00:00,149,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.0018304494147719495,2896,24.961,4.943333333333334,20.252,65,quarto,cc:0d:f2:26:b1:f7,1,5ghz,95791,153.406,-92,3,60607552,1,9224660,61189,58.5,-90,-91,2,176665104,8671878,16098,131703,175.5,16096,,0,36,-58,Dias_5G,9,130.7968863568216,44.53852514851485,069-5G,2026-06-03T18:21:25.442Z,0.0,0,49.966
2026-06-03 18:23:31.846000+00:00,149,-61,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,10.0,0.0003087328206149672,1448,2.674,1.3977777777777778,3.539,234,quarto,c0:b5:d7:1a:c1:a1,1,5ghz,260736,434.117,-92,3,151029481,0,7858618,137073,175.6,-80,-74,12,494383594,9324523,7838,353237,526.6,7838,3,0,7,-39,Dias_5G,37,374.54959289359425,111.76055506061412,069-5G,2026-06-03T18:24:04.176Z,0.0,0,4.219
2026-06-03 18:25:07.982000+00:00,149,-68,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,10.0,0.0006010164948810993,1448,31.209,10.649999999999999,22.355,130,quarto,08:aa:55:1d:45:66,1,5ghz,349860,202.796,-92,3,60613714,1,9714670,64561,58.5,-89,-89,3,268494837,8676924,9899,188934,234.0,9898,,0,9,-48,Bosque,18,200.30745449095815,44.680085816448155,069-5G,2026-06-03T18:25:11.169Z,0.04863362667901806,21,49.163
2026-06-03 18:26:42.225000+00:00,149,-77,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,10.0,0.006185084378561336,4344,62.213,10.804444444444442,33.806,97,quarto,cc:0d:f2:26:b1:f7,1,5ghz,96111,101.39,-92,3,56797162,1,8894882,57173,58.5,-89,-88,3,83353301,7521540,38742,68256,117.0,38741,,0,7,-40,Dias_5G,14,59.51745458179275,41.88898969072165,069-5G,2026-06-03T18:26:46.270Z,0.1686611517147217,63,64.686
